osm_id,code,fclass,name,point_x,point_y,lon,lat
358690220,2082,school,Liberty County High School,-81.5457631000,31.8482288000,-81.54576,31.84823
358772536,2082,school,Button Gwinnett Elementary School,-81.6012757000,31.8587482000,-81.60128,31.85875
358772587,2082,school,Hineshaw School,-81.5981676000,31.8546544000,-81.59817,31.85465
358772636,2082,school,Sandy Run School,-81.5767784000,31.8460438000,-81.57678,31.84604
358786808,2082,school,Taylors Creek Elementary School,-81.6478438000,31.8094223000,-81.64784,31.80942
358786831,2082,school,Frank Long Elementary School,-81.5964132000,31.8127266000,-81.59641,31.81273
358786862,2082,school,Lewis Frasier Middle School,-81.5992231000,31.8139030000,-81.59922,31.8139
358786890,2082,school,Trinity Christian Academy,-81.6252590000,31.8181760000,-81.62526,31.81818
358786894,2082,school,Brittin Elementary School,-81.5962192000,31.8911783000,-81.59622,31.89118
358786931,2082,school,Diamond Elementary School,-81.6147617000,31.8820861000,-81.61476,31.88209
358786942,2082,school,First Presbyterian Church School,-81.5983275000,31.8486205000,-81.59833,31.84862
358786959,2082,school,Joseph Martin Elementary School,-81.5824439000,31.8662806000,-81.58244,31.86628
358786988,2082,school,Snelson - Golden Middle School,-81.5837167000,31.8672315000,-81.58372,31.86723
358787029,2082,school,Armstrong State University-Liberty Center,-81.5987781000,31.8501927000,-81.59878,31.85019
358787031,2082,school,Brewton - Parker College Liberty Site,-81.5580882000,31.8593458000,-81.55809,31.85935
1654391990,2501,supermarket,Save-A-Lot,-81.5973018000,31.8376748000,-81.5973,31.83767
2348068888,2082,school,Kessler Elementary School,-81.6016573000,31.8968483000,-81.60166,31.89685
2348140948,2303,cafe,Starbucks,-81.6080731000,31.8661420000,-81.60807,31.86614
2348145579,2501,supermarket,Commissary,-81.6085559000,31.8705156000,-81.60856,31.87052
2360487532,2501,supermarket,Food Lion,-81.6505983000,31.8162920000,-81.6506,31.81629
2742195279,2084,college,Savannah Technical College,-81.6357479000,31.7884104000,-81.63575,31.78841
4751550967,2501,supermarket,Walmart Neighborhood Market,-81.6056530000,31.7968340000,-81.60565,31.79683
4751550968,2501,supermarket,Walmart Neighborhood Market,-81.5792885000,31.8511470000,-81.57929,31.85115
5141981422,2501,supermarket,Walmart Supercenter,-81.6017477000,31.8260776000,-81.60175,31.82608
5162909921,2501,supermarket,Kroger,-81.5975256000,31.8358660000,-81.59753,31.83587
7564408621,2501,supermarket,Zum Rosenhof Grocery,-81.5960814000,31.8473114000,-81.59608,31.84731
358685674,2082,school,Free Branch School,-81.4192759000,31.8477120000,-81.41928,31.84771
358772663,2082,school,Tidal Community School,-81.2592687000,31.7313291000,-81.25927,31.73133
358786871,2082,school,Liberty Elementary School,-81.4517043000,31.8080090000,-81.4517,31.80801
358787007,2082,school,Midway Middle School,-81.4526831000,31.8048368000,-81.45268,31.80484
358787679,2005,post_office,Allenhurst Post Office,-81.6099000000,31.7859000000,-81.6099,31.7859
358787936,2005,post_office,Hinesville Post Office,-81.5972448000,31.8270755000,-81.59724,31.82708
367913752,2007,library,Live Oak Public Library System Liberty Branch,-81.5990611000,31.8511559000,-81.59906,31.85116
367914273,2001,police,Liberty County Justice Center,-81.5969583000,31.8465019000,-81.59696,31.8465
367914535,2008,town_hall,Walthourville City Hall,-81.6342700000,31.7703657000,-81.63427,31.77037
367914545,2008,town_hall,Gumbranch City Hall,-81.6828983000,31.8305886000,-81.6829,31.83059
367915006,2008,town_hall,Hinesville City Hall,-81.5953383000,31.8463378000,-81.59534,31.84634
1077854365,2001,police,Walthourville Police Department,-81.6342086000,31.7704219000,-81.63421,31.77042
1077854401,2002,fire_station,Walthourville Fire Department,-81.6337419000,31.7707047000,-81.63374,31.7707
1654388818,2001,police,Hinesville Police Department,-81.5947054000,31.8461556000,-81.59471,31.84616
2347617043,2002,fire_station,Liberty County Fire Station #15,-81.7040104000,31.8504046000,-81.70401,31.8504
2348145252,2005,post_office,Fort Stewart Post Office,-81.6058844000,31.8705521000,-81.60588,31.87055
2348155045,2002,fire_station,Fort Stewart Fire Station #5,-81.6047691000,31.8736784000,-81.60477,31.87368
2359479050,2002,fire_station,Hinesville Fire Station #2,-81.6475728000,31.8050321000,-81.64757,31.80503
2741020942,2001,police,Georgia State Patrol Post #11,-81.6352544000,31.7865135000,-81.63525,31.78651
2743951065,2002,fire_station,"Fort Stewart Fire Department, Headquarters & Station #1",-81.6334579000,31.8713528000,-81.63346,31.87135
2743980434,2002,fire_station,FSGA Fire Station #3 (WAAF),-81.5633548000,31.8845886000,-81.56335,31.88459
2743983856,2001,police,Fort Stewart Military Police Station,-81.6036372000,31.8618245000,-81.60364,31.86182
358787927,2005,post_office,Fleming Post Office,-81.4303000000,31.8764000000,-81.4303,31.8764
358787952,2005,post_office,Midway Post Office,-81.4183000000,31.8025000000,-81.4183,31.8025
