osm_id,code,fclass,name,point_x,point_y,lon,lat
358686151,2082,school,Good Hope Peters School,-83.6010016000,33.7734515000,-83.601,33.77345
358744370,2082,school,George Walton Academy,-83.7404078000,33.7896188000,-83.74041,33.78962
358744442,2082,school,Monroe Elementary School,-83.7123956000,33.7995586000,-83.7124,33.79956
358744444,2082,school,Monroe High School,-83.7057286000,33.8028921000,-83.70573,33.80289
358744448,2082,school,Monroe Primary School,-83.7032284000,33.8020588000,-83.70323,33.80206
358744507,2082,school,Walker Park School,-83.7312849000,33.8367795000,-83.73128,33.83678
358768896,2082,school,Carver High School,-83.7157290000,33.8040029000,-83.71573,33.804
358785900,2082,school,Atha Road Elementary School,-83.7834000000,33.7905000000,-83.7834,33.7905
6534597451,2303,cafe,The Cotton Cafe,-83.7132080000,33.7959232000,-83.71321,33.79592
6568335399,2303,cafe,Coffee Camper Co.,-83.7133768000,33.7948849000,-83.71338,33.79488
6996461513,2082,school,Monroe Elementary School,-83.7368866000,33.8227317000,-83.73689,33.82273
358708587,2082,school,West Walton School,-83.8568479000,33.7884442000,-83.85685,33.78844
358744408,2082,school,Loganville High School,-83.8687214000,33.8337927000,-83.86872,33.83379
358744410,2082,school,Loganville Middle School,-83.8848147000,33.8298089000,-83.88481,33.82981
358785905,2082,school,Walker Park Elementary School,-83.8595000000,33.7837000000,-83.8595,33.7837
358785909,2082,school,Youth Elementary School,-83.8595000000,33.7837000000,-83.8595,33.7837
2667199462,2303,cafe,Starbucks,-83.9063762000,33.8408156000,-83.90638,33.84082
5438530472,2501,supermarket,Kroger,-83.8842393000,33.8313461000,-83.88424,33.83135
358783223,2082,school,Social Circle Elementary School,-83.7115641000,33.6598393000,-83.71156,33.65984
6577827258,2303,cafe,Sacred Grounds Corner Cafe,-83.7188181000,33.6561669000,-83.71882,33.65617
6577827260,2501,supermarket,Social Circle Grocery,-83.7190508000,33.6558711000,-83.71905,33.65587
